freq,psd_x,psd_y,psd_z,psd_xyz
67.2,6.137e+07,1.414e+06,1.699e+05,6.295e+07
68.8,3.970e+07,7.750e+05,1.443e+05,4.062e+07
70.3,2.641e+07,4.815e+05,1.117e+05,2.700e+07
71.8,1.830e+07,3.700e+05,7.667e+04,1.874e+07
73.3,1.279e+07,3.331e+05,6.694e+04,1.319e+07
74.9,9.034e+06,2.952e+05,7.664e+04,9.406e+06
76.4,6.602e+06,2.755e+05,8.792e+04,6.965e+06
77.9,5.115e+06,2.823e+05,1.023e+05,5.500e+06
79.4,4.047e+06,2.932e+05,1.264e+05,4.467e+06
81.0,3.209e+06,3.146e+05,1.543e+05,3.678e+06
82.5,2.885e+06,3.527e+05,1.805e+05,3.418e+06
84.0,3.053e+06,3.776e+05,2.650e+05,3.696e+06
85.6,3.606e+06,3.512e+05,3.981e+05,4.355e+06
87.1,4.095e+06,2.849e+05,5.203e+05,4.900e+06
88.6,4.600e+06,2.083e+05,5.309e+05,5.339e+06
90.1,4.564e+06,1.957e+05,4.755e+05,5.235e+06
91.7,4.517e+06,2.078e+05,4.752e+05,5.200e+06
93.2,4.437e+06,3.617e+05,4.619e+05,5.260e+06
94.7,4.298e+06,6.577e+05,3.780e+05,5.333e+06
96.3,3.854e+06,9.727e+05,3.231e+05,5.150e+06
97.8,3.748e+06,1.292e+06,2.602e+05,5.300e+06
99.3,3.269e+06,9.918e+05,2.508e+05,4.512e+06
100.8,2.851e+06,6.630e+05,2.604e+05,3.774e+06
102.4,2.448e+06,5.601e+05,2.338e+05,3.242e+06
103.9,1.831e+06,4.594e+05,2.401e+05,2.531e+06
105.4,1.510e+06,5.028e+05,3.078e+05,2.320e+06
107.0,1.489e+06,5.597e+05,2.803e+05,2.329e+06
108.5,1.429e+06,5.528e+05,2.086e+05,2.190e+06
110.0,1.244e+06,6.050e+05,1.464e+05,1.996e+06
111.5,1.133e+06,1.020e+06,2.563e+05,2.409e+06
113.1,1.205e+06,1.055e+06,2.515e+05,2.512e+06
114.6,1.095e+06,6.091e+05,1.489e+05,1.853e+06
116.1,1.156e+06,5.345e+05,1.315e+05,1.823e+06
117.6,1.257e+06,5.604e+05,1.486e+05,1.966e+06
119.2,1.314e+06,5.769e+05,1.773e+05,2.068e+06
120.7,1.364e+06,5.167e+05,2.159e+05,2.097e+06
122.2,1.516e+06,4.202e+05,2.542e+05,2.191e+06
123.8,1.774e+06,3.149e+05,2.260e+05,2.315e+06
125.3,2.394e+06,2.565e+05,2.036e+05,2.854e+06
126.8,3.075e+06,2.475e+05,2.050e+05,3.527e+06
128.3,3.807e+06,2.425e+05,1.909e+05,4.240e+06
129.9,5.109e+06,3.197e+05,1.511e+05,5.580e+06
131.4,5.707e+06,4.003e+05,1.310e+05,6.238e+06
132.9,4.331e+06,3.570e+05,1.160e+05,4.804e+06
134.5,2.410e+06,2.142e+05,8.467e+04,2.708e+06
136.0,2.351e+06,2.060e+05,7.716e+04,2.635e+06
137.5,2.423e+06,2.055e+05,6.861e+04,2.697e+06
139.0,2.501e+06,1.932e+05,6.730e+04,2.762e+06
140.6,2.627e+06,1.905e+05,6.245e+04,2.880e+06
142.1,2.562e+06,1.847e+05,5.579e+04,2.803e+06
143.6,2.065e+06,1.567e+05,4.832e+04,2.270e+06
145.1,1.725e+06,1.303e+05,4.048e+04,1.895e+06
146.7,1.561e+06,1.172e+05,3.534e+04,1.713e+06
148.2,1.457e+06,1.163e+05,4.173e+04,1.615e+06
149.7,1.519e+06,1.226e+05,4.204e+04,1.684e+06
151.3,1.603e+06,1.234e+05,4.163e+04,1.768e+06
152.8,1.525e+06,1.352e+05,4.259e+04,1.702e+06
154.3,1.596e+06,1.408e+05,4.053e+04,1.778e+06
155.8,1.719e+06,1.302e+05,4.488e+04,1.894e+06
157.4,1.718e+06,1.177e+05,4.130e+04,1.877e+06
158.9,1.676e+06,1.099e+05,3.836e+04,1.824e+06
160.4,1.760e+06,1.066e+05,4.080e+04,1.908e+06
162.0,1.698e+06,1.053e+05,4.148e+04,1.845e+06
163.5,1.770e+06,1.051e+05,3.926e+04,1.915e+06
165.0,1.655e+06,1.010e+05,3.585e+04,1.792e+06
166.5,1.604e+06,9.834e+04,3.584e+04,1.738e+06
168.1,1.909e+06,1.059e+05,3.708e+04,2.052e+06
169.6,2.321e+06,1.100e+05,4.141e+04,2.473e+06
171.1,2.673e+06,1.132e+05,4.137e+04,2.828e+06
172.7,3.359e+06,1.270e+05,4.431e+04,3.531e+06
174.2,3.795e+06,1.222e+05,4.055e+04,3.958e+06
175.7,4.090e+06,1.168e+05,3.886e+04,4.246e+06
177.2,4.688e+06,1.201e+05,4.209e+04,4.850e+06
178.8,5.158e+06,1.324e+05,4.201e+04,5.332e+06
180.3,5.638e+06,1.556e+05,3.651e+04,5.830e+06
181.8,6.178e+06,1.359e+05,3.522e+04,6.349e+06
183.3,5.191e+06,1.042e+05,3.173e+04,5.327e+06
184.9,5.837e+06,9.729e+04,3.052e+04,5.965e+06
186.4,6.356e+06,9.509e+04,3.308e+04,6.484e+06
187.9,5.754e+06,8.134e+04,3.511e+04,5.871e+06
189.5,6.228e+06,7.790e+04,3.421e+04,6.340e+06
191.0,6.940e+06,7.347e+04,3.449e+04,7.048e+06
192.5,6.898e+06,7.420e+04,3.874e+04,7.011e+06
194.0,8.192e+06,6.727e+04,4.170e+04,8.301e+06
195.6,5.788e+06,2.594e+04,1.546e+04,5.829e+06
