freq,psd_x,psd_y,psd_z,psd_xyz
70.2,3.297e+03,5.086e+05,2.208e+04,5.339e+05
71.8,2.286e+03,3.093e+05,1.261e+04,3.242e+05
73.4,1.746e+03,1.829e+05,6.698e+03,1.914e+05
74.9,1.323e+03,1.135e+05,4.217e+03,1.190e+05
76.5,1.081e+03,7.953e+04,3.503e+03,8.411e+04
78.0,9.899e+02,5.347e+04,2.793e+03,5.725e+04
79.6,9.145e+02,3.354e+04,2.243e+03,3.670e+04
81.2,1.053e+03,2.111e+04,1.757e+03,2.392e+04
82.7,1.360e+03,1.431e+04,1.407e+03,1.708e+04
84.3,1.740e+03,1.029e+04,1.286e+03,1.332e+04
85.8,1.849e+03,7.929e+03,1.313e+03,1.109e+04
87.4,1.772e+03,6.709e+03,1.297e+03,9.778e+03
89.0,2.289e+03,7.099e+03,1.017e+03,1.041e+04
90.5,2.908e+03,8.291e+03,6.488e+02,1.185e+04
92.1,3.048e+03,8.311e+03,4.553e+02,1.181e+04
93.6,2.828e+03,8.752e+03,5.843e+02,1.216e+04
95.2,2.555e+03,9.980e+03,1.145e+03,1.368e+04
96.8,3.065e+03,1.094e+04,2.117e+03,1.612e+04
98.3,3.873e+03,1.219e+04,3.234e+03,1.930e+04
99.9,4.902e+03,1.602e+04,4.743e+03,2.566e+04
101.4,4.533e+03,2.134e+04,5.527e+03,3.140e+04
103.0,5.342e+03,2.520e+04,3.902e+03,3.445e+04
104.6,9.627e+03,3.349e+04,2.567e+03,4.568e+04
106.1,1.687e+04,4.588e+04,2.504e+03,6.525e+04
107.7,2.500e+04,5.314e+04,2.900e+03,8.104e+04
109.2,3.150e+04,6.008e+04,3.719e+03,9.530e+04
110.8,3.578e+04,7.060e+04,4.667e+03,1.111e+05
112.4,3.517e+04,7.891e+04,5.332e+03,1.194e+05
113.9,2.992e+04,8.970e+04,6.178e+03,1.258e+05
115.5,2.530e+04,1.075e+05,8.012e+03,1.408e+05
117.0,2.325e+04,1.241e+05,1.079e+04,1.581e+05
118.6,2.261e+04,1.338e+05,1.277e+04,1.692e+05
120.2,2.307e+04,1.389e+05,1.350e+04,1.755e+05
121.7,2.815e+04,1.546e+05,1.517e+04,1.979e+05
123.3,3.188e+04,1.726e+05,1.706e+04,2.215e+05
124.9,3.798e+04,1.934e+05,1.875e+04,2.501e+05
126.4,4.366e+04,2.155e+05,2.091e+04,2.801e+05
128.0,4.660e+04,2.403e+05,2.280e+04,3.096e+05
129.5,4.771e+04,2.733e+05,2.433e+04,3.453e+05
131.1,4.643e+04,3.101e+05,2.678e+04,3.833e+05
132.7,3.210e+04,2.275e+05,1.991e+04,2.795e+05
134.2,1.184e+04,3.949e+04,3.360e+03,5.469e+04
135.8,6.766e+03,8.450e+03,5.858e+02,1.580e+04
137.3,4.979e+03,8.202e+03,6.548e+02,1.384e+04
138.9,3.495e+03,8.291e+03,7.467e+02,1.253e+04
140.5,2.459e+03,1.185e+04,1.162e+03,1.547e+04
142.0,1.495e+03,1.263e+04,1.447e+03,1.557e+04
143.6,9.498e+02,7.589e+03,8.270e+02,9.366e+03
145.1,6.209e+02,5.941e+03,4.330e+02,6.994e+03
146.7,4.579e+02,6.665e+03,4.406e+02,7.563e+03
148.3,4.205e+02,1.104e+04,1.033e+03,1.249e+04
149.8,6.135e+02,2.450e+04,2.756e+03,2.787e+04
151.4,9.721e+02,3.224e+04,4.019e+03,3.723e+04
152.9,1.328e+03,2.934e+04,3.829e+03,3.450e+04
154.5,1.721e+03,2.668e+04,3.539e+03,3.194e+04
156.1,2.068e+03,2.578e+04,3.505e+03,3.135e+04
157.6,2.353e+03,2.414e+04,3.375e+03,2.987e+04
159.2,2.613e+03,2.153e+04,3.165e+03,2.731e+04
160.7,2.760e+03,1.942e+04,2.991e+03,2.517e+04
162.3,3.093e+03,1.954e+04,3.153e+03,2.579e+04
163.9,3.730e+03,2.144e+04,3.804e+03,2.897e+04
165.4,4.184e+03,2.479e+04,5.043e+03,3.401e+04
167.0,4.294e+03,2.963e+04,7.038e+03,4.096e+04
168.6,4.649e+03,3.595e+04,9.577e+03,5.017e+04
170.1,5.224e+03,4.325e+04,1.252e+04,6.100e+04
171.7,5.759e+03,4.947e+04,1.453e+04,6.976e+04
173.2,6.890e+03,5.583e+04,1.640e+04,7.913e+04
174.8,9.009e+03,6.281e+04,1.906e+04,9.088e+04
176.4,1.076e+04,7.740e+04,2.573e+04,1.139e+05
177.9,1.139e+04,1.035e+05,3.741e+04,1.523e+05
179.5,1.092e+04,1.306e+05,5.213e+04,1.936e+05
181.0,1.107e+04,1.545e+05,6.698e+04,2.325e+05
182.6,1.193e+04,1.764e+05,8.231e+04,2.707e+05
184.2,1.614e+04,1.961e+05,1.018e+05,3.140e+05
185.7,2.331e+04,2.180e+05,1.346e+05,3.759e+05
187.3,2.901e+04,2.511e+05,1.851e+05,4.652e+05
188.8,2.787e+04,2.599e+05,2.113e+05,4.991e+05
190.4,2.486e+04,2.436e+05,2.053e+05,4.738e+05
192.0,2.152e+04,2.178e+05,1.851e+05,4.244e+05
193.5,1.892e+04,1.815e+05,1.565e+05,3.569e+05
195.1,1.748e+04,1.465e+05,1.299e+05,2.938e+05
196.6,1.489e+04,1.166e+05,1.070e+05,2.385e+05
198.2,1.417e+04,1.057e+05,1.032e+05,2.230e+05
199.8,1.610e+04,9.855e+04,1.045e+05,2.191e+05
