freq,psd_x,psd_y,psd_z,psd_xyz
56.5,2.499e+04,3.590e+05,2.666e+05,6.506e+05
58.1,2.658e+04,2.215e+05,3.041e+05,5.522e+05
59.6,3.114e+04,2.200e+05,4.574e+05,7.085e+05
61.1,2.701e+04,3.205e+05,6.960e+05,1.043e+06
62.6,2.851e+04,6.922e+05,8.206e+05,1.541e+06
64.2,3.154e+04,1.260e+06,7.607e+05,2.052e+06
65.7,3.938e+04,2.113e+06,6.681e+05,2.821e+06
67.2,5.423e+04,2.982e+06,6.249e+05,3.661e+06
68.7,8.499e+04,3.545e+06,5.781e+05,4.209e+06
70.3,8.746e+04,4.418e+06,6.138e+05,5.119e+06
71.8,6.198e+04,5.774e+06,6.961e+05,6.532e+06
73.3,4.821e+04,6.775e+06,7.026e+05,7.526e+06
74.9,4.706e+04,7.505e+06,6.303e+05,8.182e+06
76.4,5.721e+04,8.483e+06,5.983e+05,9.138e+06
77.9,6.815e+04,9.421e+06,6.158e+05,1.010e+07
79.4,7.778e+04,9.580e+06,6.131e+05,1.027e+07
81.0,8.408e+04,8.759e+06,5.846e+05,9.427e+06
82.5,8.215e+04,7.468e+06,5.495e+05,8.099e+06
84.0,8.179e+04,6.342e+06,5.413e+05,6.965e+06
85.6,6.018e+04,5.231e+06,5.566e+05,5.848e+06
87.1,5.158e+04,4.048e+06,5.365e+05,4.636e+06
88.6,7.343e+04,3.091e+06,4.890e+05,3.654e+06
90.1,1.184e+05,2.600e+06,4.293e+05,3.148e+06
91.7,2.118e+05,2.821e+06,3.407e+05,3.374e+06
93.2,2.711e+05,3.307e+06,2.529e+05,3.831e+06
94.7,2.162e+05,3.759e+06,1.820e+05,4.158e+06
96.2,1.732e+05,4.196e+06,1.222e+05,4.492e+06
97.8,1.938e+05,4.266e+06,6.733e+04,4.527e+06
99.3,1.840e+05,3.813e+06,7.773e+04,4.075e+06
100.8,1.939e+05,3.604e+06,1.115e+05,3.909e+06
102.4,1.819e+05,3.041e+06,2.022e+05,3.425e+06
103.9,1.006e+05,1.962e+06,4.284e+05,2.491e+06
105.4,9.130e+04,1.635e+06,9.372e+05,2.663e+06
106.9,1.379e+05,1.666e+06,1.591e+06,3.396e+06
108.5,1.704e+05,1.685e+06,2.058e+06,3.913e+06
110.0,1.787e+05,1.959e+06,2.104e+06,4.242e+06
111.5,1.738e+05,2.257e+06,1.941e+06,4.372e+06
113.1,1.787e+05,2.427e+06,1.648e+06,4.254e+06
114.6,1.869e+05,2.467e+06,1.403e+06,4.057e+06
116.1,2.090e+05,2.586e+06,1.207e+06,4.002e+06
117.6,2.248e+05,2.693e+06,1.047e+06,3.965e+06
119.2,2.571e+05,2.897e+06,1.001e+06,4.156e+06
120.7,2.658e+05,2.891e+06,1.039e+06,4.196e+06
122.2,2.803e+05,2.865e+06,1.111e+06,4.256e+06
123.7,3.129e+05,2.871e+06,1.136e+06,4.319e+06
125.3,3.596e+05,2.858e+06,1.095e+06,4.312e+06
126.8,4.095e+05,2.922e+06,1.067e+06,4.399e+06
128.3,4.975e+05,3.047e+06,1.027e+06,4.571e+06
129.9,6.571e+05,3.096e+06,9.404e+05,4.693e+06
131.4,7.372e+05,3.050e+06,8.127e+05,4.600e+06
132.9,5.232e+05,1.907e+06,4.731e+05,2.904e+06
134.4,1.918e+05,4.028e+05,1.078e+05,7.024e+05
136.0,1.426e+05,2.235e+05,6.036e+04,4.265e+05
137.5,1.516e+05,2.262e+05,5.820e+04,4.360e+05
139.0,1.600e+05,2.296e+05,5.352e+04,4.431e+05
140.5,1.299e+05,2.066e+05,4.752e+04,3.840e+05
142.1,1.418e+05,1.785e+05,4.282e+04,3.631e+05
143.6,1.836e+05,1.545e+05,3.395e+04,3.721e+05
145.1,1.418e+05,1.346e+05,2.393e+04,3.004e+05
146.7,9.344e+04,1.494e+05,2.283e+04,2.656e+05
148.2,7.859e+04,1.341e+05,2.220e+04,2.349e+05
149.7,7.794e+04,1.148e+05,1.949e+04,2.123e+05
151.2,7.271e+04,1.102e+05,1.942e+04,2.023e+05
152.8,9.109e+04,9.989e+04,1.760e+04,2.086e+05
154.3,1.132e+05,1.014e+05,1.879e+04,2.334e+05
155.8,1.331e+05,1.160e+05,2.152e+04,2.706e+05
157.4,1.616e+05,1.275e+05,2.354e+04,3.127e+05
158.9,2.085e+05,1.315e+05,2.506e+04,3.651e+05
160.4,2.383e+05,1.325e+05,2.431e+04,3.951e+05
161.9,3.010e+05,1.350e+05,2.446e+04,4.605e+05
163.5,3.385e+05,1.377e+05,2.472e+04,5.010e+05
165.0,3.876e+05,1.493e+05,2.463e+04,5.615e+05
166.5,4.410e+05,1.499e+05,2.428e+04,6.152e+05
168.0,4.834e+05,1.613e+05,2.692e+04,6.716e+05
169.6,5.580e+05,1.339e+05,2.695e+04,7.189e+05
171.1,6.246e+05,1.110e+05,2.549e+04,7.610e+05
172.6,7.949e+05,1.054e+05,2.732e+04,9.275e+05
174.2,1.001e+06,1.171e+05,3.044e+04,1.148e+06
175.7,1.217e+06,1.477e+05,3.048e+04,1.395e+06
177.2,1.377e+06,1.565e+05,3.235e+04,1.566e+06
178.7,1.536e+06,1.774e+05,3.731e+04,1.751e+06
180.3,1.673e+06,1.710e+05,3.837e+04,1.882e+06
181.8,1.612e+06,1.624e+05,3.950e+04,1.814e+06
183.3,1.724e+06,1.718e+05,4.216e+04,1.938e+06
184.9,1.752e+06,1.857e+05,4.190e+04,1.980e+06
186.4,1.659e+06,1.856e+05,3.841e+04,1.883e+06
187.9,1.549e+06,1.457e+05,3.332e+04,1.728e+06
189.4,9.664e+05,1.211e+05,2.937e+04,1.117e+06
191.0,6.369e+05,1.192e+05,3.050e+04,7.866e+05
192.5,5.758e+05,1.287e+05,3.084e+04,7.354e+05
194.0,6.837e+05,1.598e+05,3.002e+04,8.736e+05
195.5,4.786e+05,6.579e+04,8.615e+03,5.531e+05
