freq,psd_x,psd_y,psd_z,psd_xyz
55.0,7.973e+07,1.538e+05,7.089e+04,7.996e+07
56.5,1.244e+08,1.983e+05,1.608e+05,1.248e+08
58.1,1.688e+08,1.969e+05,2.202e+05,1.692e+08
59.6,1.912e+08,2.773e+05,2.278e+05,1.917e+08
61.1,1.648e+08,4.671e+05,1.716e+05,1.655e+08
62.7,1.184e+08,7.885e+05,1.262e+05,1.193e+08
64.2,7.929e+07,1.037e+06,1.448e+05,8.047e+07
65.7,5.459e+07,9.851e+05,1.740e+05,5.575e+07
67.2,3.747e+07,7.040e+05,1.611e+05,3.833e+07
68.8,2.416e+07,4.179e+05,1.083e+05,2.468e+07
70.3,1.644e+07,2.901e+05,7.931e+04,1.681e+07
71.8,1.198e+07,2.279e+05,7.829e+04,1.229e+07
73.4,8.457e+06,1.421e+05,7.884e+04,8.678e+06
74.9,6.132e+06,9.018e+04,6.370e+04,6.285e+06
76.4,4.378e+06,1.114e+05,5.526e+04,4.545e+06
77.9,3.073e+06,1.620e+05,5.889e+04,3.294e+06
79.5,2.551e+06,2.300e+05,6.082e+04,2.842e+06
81.0,2.447e+06,3.109e+05,7.351e+04,2.831e+06
82.5,2.322e+06,4.006e+05,1.021e+05,2.825e+06
84.1,1.895e+06,3.821e+05,1.001e+05,2.377e+06
85.6,1.679e+06,3.950e+05,1.135e+05,2.188e+06
87.1,1.949e+06,4.540e+05,1.395e+05,2.542e+06
88.6,2.115e+06,2.658e+05,1.106e+05,2.491e+06
90.2,1.852e+06,1.230e+05,1.135e+05,2.089e+06
91.7,2.167e+06,1.214e+05,1.676e+05,2.456e+06
93.2,2.335e+06,1.006e+05,1.969e+05,2.632e+06
94.8,2.101e+06,7.807e+04,2.095e+05,2.389e+06
96.3,1.941e+06,9.065e+04,2.460e+05,2.278e+06
97.8,1.721e+06,1.595e+05,2.639e+05,2.144e+06
99.3,2.073e+06,2.133e+05,2.377e+05,2.524e+06
100.9,2.101e+06,2.876e+05,2.544e+05,2.643e+06
102.4,1.960e+06,3.028e+05,2.550e+05,2.518e+06
103.9,1.821e+06,2.494e+05,2.555e+05,2.325e+06
105.4,1.524e+06,2.502e+05,3.010e+05,2.075e+06
107.0,1.517e+06,2.873e+05,3.074e+05,2.112e+06
108.5,1.400e+06,3.208e+05,2.887e+05,2.010e+06
110.0,1.315e+06,4.143e+05,2.884e+05,2.017e+06
111.6,1.249e+06,4.844e+05,2.545e+05,1.988e+06
113.1,1.203e+06,4.851e+05,2.040e+05,1.892e+06
114.6,1.232e+06,4.877e+05,1.664e+05,1.886e+06
116.1,1.275e+06,4.816e+05,1.549e+05,1.911e+06
117.7,1.212e+06,5.124e+05,1.979e+05,1.922e+06
119.2,1.152e+06,5.924e+05,2.822e+05,2.027e+06
120.7,1.133e+06,6.274e+05,3.686e+05,2.129e+06
122.3,1.342e+06,5.990e+05,4.120e+05,2.353e+06
123.8,1.456e+06,5.253e+05,4.010e+05,2.382e+06
125.3,1.653e+06,4.414e+05,3.348e+05,2.429e+06
126.8,2.046e+06,3.901e+05,2.487e+05,2.685e+06
128.4,2.508e+06,3.837e+05,1.729e+05,3.064e+06
129.9,2.577e+06,5.014e+05,1.208e+05,3.200e+06
131.4,3.027e+06,5.111e+05,1.311e+05,3.670e+06
133.0,2.572e+06,4.103e+05,1.308e+05,3.113e+06
134.5,1.335e+06,2.237e+05,9.372e+04,1.653e+06
136.0,1.182e+06,1.960e+05,8.029e+04,1.459e+06
137.5,1.274e+06,1.875e+05,6.929e+04,1.531e+06
139.1,1.484e+06,1.834e+05,6.903e+04,1.736e+06
140.6,1.553e+06,1.964e+05,6.617e+04,1.815e+06
142.1,1.588e+06,2.135e+05,6.624e+04,1.868e+06
143.7,1.370e+06,1.829e+05,5.517e+04,1.608e+06
145.2,1.401e+06,1.668e+05,4.460e+04,1.612e+06
146.7,1.192e+06,1.477e+05,3.377e+04,1.373e+06
148.2,1.234e+06,1.469e+05,4.017e+04,1.421e+06
149.8,1.316e+06,1.562e+05,4.020e+04,1.512e+06
151.3,1.392e+06,1.612e+05,4.246e+04,1.596e+06
152.8,1.586e+06,1.674e+05,4.580e+04,1.799e+06
154.4,1.849e+06,1.718e+05,4.340e+04,2.064e+06
155.9,2.039e+06,1.757e+05,4.597e+04,2.260e+06
157.4,2.220e+06,1.730e+05,4.788e+04,2.441e+06
158.9,2.357e+06,1.733e+05,4.645e+04,2.577e+06
160.5,2.386e+06,1.663e+05,4.580e+04,2.598e+06
162.0,2.560e+06,1.677e+05,3.534e+04,2.763e+06
163.5,2.752e+06,1.848e+05,3.564e+04,2.973e+06
165.1,2.887e+06,1.943e+05,3.727e+04,3.119e+06
166.6,3.413e+06,2.105e+05,3.327e+04,3.657e+06
168.1,3.479e+06,2.482e+05,3.341e+04,3.761e+06
169.6,2.933e+06,2.140e+05,3.470e+04,3.182e+06
171.2,3.443e+06,2.038e+05,3.174e+04,3.679e+06
172.7,4.002e+06,1.999e+05,3.638e+04,4.239e+06
174.2,4.368e+06,1.825e+05,4.134e+04,4.592e+06
175.7,4.936e+06,1.654e+05,4.200e+04,5.144e+06
177.3,4.988e+06,1.670e+05,4.001e+04,5.195e+06
178.8,4.873e+06,1.784e+05,4.049e+04,5.092e+06
180.3,5.258e+06,1.773e+05,4.789e+04,5.483e+06
181.9,5.123e+06,1.684e+05,3.659e+04,5.328e+06
183.4,4.901e+06,1.406e+05,2.974e+04,5.072e+06
184.9,5.137e+06,1.365e+05,2.989e+04,5.304e+06
186.4,5.070e+06,1.314e+05,2.521e+04,5.226e+06
188.0,4.477e+06,1.328e+05,2.677e+04,4.637e+06
189.5,4.564e+06,1.486e+05,2.972e+04,4.742e+06
191.0,4.964e+06,1.560e+05,2.652e+04,5.146e+06
192.6,5.442e+06,1.705e+05,2.591e+04,5.638e+06
194.1,6.323e+06,1.521e+05,2.871e+04,6.504e+06
195.6,4.264e+06,7.253e+04,1.422e+04,4.351e+06
