freq,psd_x,psd_y,psd_z,psd_xyz
169.9,2.144e+03,1.516e+04,1.052e+04,2.783e+04
171.5,1.693e+03,1.114e+04,8.272e+03,2.110e+04
173.1,1.044e+03,6.698e+03,5.263e+03,1.301e+04
174.6,7.518e+02,5.295e+03,3.967e+03,1.001e+04
176.2,6.811e+02,4.579e+03,3.312e+03,8.572e+03
177.7,6.056e+02,3.910e+03,2.735e+03,7.250e+03
179.3,6.476e+02,4.393e+03,2.986e+03,8.026e+03
180.9,7.033e+02,4.747e+03,3.129e+03,8.579e+03
182.4,9.903e+02,5.292e+03,3.648e+03,9.930e+03
184.0,1.865e+03,6.551e+03,5.357e+03,1.377e+04
185.5,2.420e+03,7.594e+03,7.125e+03,1.714e+04
187.1,1.729e+03,6.882e+03,6.419e+03,1.503e+04
188.6,1.245e+03,6.938e+03,6.219e+03,1.440e+04
190.2,1.230e+03,8.419e+03,7.284e+03,1.693e+04
191.8,1.320e+03,8.978e+03,7.874e+03,1.817e+04
193.3,1.302e+03,8.186e+03,7.326e+03,1.681e+04
194.9,1.266e+03,7.635e+03,6.815e+03,1.572e+04
196.4,1.200e+03,6.770e+03,6.203e+03,1.417e+04
198.0,1.643e+03,7.036e+03,7.079e+03,1.576e+04
199.6,2.775e+03,8.531e+03,1.003e+04,2.134e+04
