freq,psd_x,psd_y,psd_z,psd_xyz
122.2,9.509e+05,3.567e+05,1.810e+05,1.489e+06
123.8,1.126e+06,4.226e+05,2.465e+05,1.795e+06
125.3,1.278e+06,5.597e+05,2.605e+05,2.098e+06
126.8,1.483e+06,6.639e+05,2.518e+05,2.398e+06
128.3,1.760e+06,6.517e+05,2.343e+05,2.646e+06
129.9,2.568e+06,6.918e+05,1.759e+05,3.435e+06
131.4,2.538e+06,6.003e+05,1.320e+05,3.271e+06
132.9,2.221e+06,4.498e+05,1.101e+05,2.781e+06
134.4,2.028e+06,4.374e+05,9.589e+04,2.561e+06
136.0,1.917e+06,4.384e+05,8.331e+04,2.439e+06
137.5,1.685e+06,4.563e+05,7.602e+04,2.217e+06
139.0,1.649e+06,4.764e+05,8.207e+04,2.208e+06
140.6,1.607e+06,4.594e+05,8.802e+04,2.154e+06
142.1,1.426e+06,4.129e+05,7.749e+04,1.917e+06
143.6,9.624e+05,3.681e+05,6.178e+04,1.392e+06
145.1,7.553e+05,3.397e+05,5.229e+04,1.147e+06
146.7,6.510e+05,3.533e+05,5.712e+04,1.061e+06
148.2,7.511e+05,3.949e+05,6.276e+04,1.209e+06
149.7,8.087e+05,4.388e+05,7.180e+04,1.319e+06
151.3,8.766e+05,4.934e+05,7.590e+04,1.446e+06
152.8,8.914e+05,4.943e+05,7.389e+04,1.460e+06
154.3,8.402e+05,4.523e+05,6.811e+04,1.361e+06
155.8,1.061e+06,2.960e+05,4.470e+04,1.402e+06
157.4,1.096e+06,2.005e+05,3.297e+04,1.329e+06
158.9,9.886e+05,1.761e+05,3.443e+04,1.199e+06
160.4,9.896e+05,1.515e+05,3.023e+04,1.171e+06
162.0,9.674e+05,1.468e+05,2.770e+04,1.142e+06
163.5,8.394e+05,1.574e+05,2.780e+04,1.025e+06
165.0,7.374e+05,1.920e+05,2.879e+04,9.581e+05
166.5,8.281e+05,2.002e+05,3.060e+04,1.059e+06
168.1,9.833e+05,2.110e+05,3.138e+04,1.226e+06
169.6,1.190e+06,2.733e+05,3.319e+04,1.496e+06
171.1,1.466e+06,3.322e+05,4.035e+04,1.839e+06
172.6,1.830e+06,4.158e+05,5.002e+04,2.295e+06
174.2,2.278e+06,4.027e+05,6.201e+04,2.743e+06
175.7,2.752e+06,3.513e+05,5.187e+04,3.155e+06
177.2,3.012e+06,3.071e+05,5.331e+04,3.373e+06
178.8,3.273e+06,2.879e+05,5.465e+04,3.616e+06
180.3,3.628e+06,2.782e+05,5.600e+04,3.962e+06
181.8,3.529e+06,2.630e+05,5.686e+04,3.849e+06
183.3,3.662e+06,2.481e+05,5.323e+04,3.964e+06
184.9,4.392e+06,2.712e+05,5.185e+04,4.715e+06
186.4,4.579e+06,3.354e+05,6.732e+04,4.982e+06
187.9,5.264e+06,3.931e+05,8.575e+04,5.742e+06
189.5,6.023e+06,3.643e+05,9.202e+04,6.479e+06
191.0,7.041e+06,3.569e+05,9.820e+04,7.496e+06
192.5,7.037e+06,3.318e+05,1.028e+05,7.471e+06
194.0,7.383e+06,2.874e+05,8.779e+04,7.758e+06
195.6,5.339e+06,1.212e+05,2.975e+04,5.490e+06
