freq,psd_x,psd_y,psd_z,psd_xyz
88.9,3.145e+04,7.184e+03,2.648e+04,6.511e+04
90.5,3.720e+04,9.184e+03,2.255e+04,6.894e+04
92.1,3.720e+04,1.315e+04,1.817e+04,6.852e+04
93.6,3.102e+04,1.234e+04,1.322e+04,5.658e+04
95.2,2.301e+04,9.736e+03,1.082e+04,4.356e+04
96.7,1.713e+04,8.791e+03,1.080e+04,3.672e+04
98.3,1.590e+04,8.354e+03,1.112e+04,3.537e+04
99.9,1.961e+04,8.421e+03,1.326e+04,4.129e+04
101.4,2.757e+04,7.104e+03,1.598e+04,5.066e+04
103.0,2.929e+04,4.786e+03,1.566e+04,4.974e+04
104.5,2.219e+04,3.457e+03,1.422e+04,3.986e+04
106.1,2.619e+04,3.282e+03,1.622e+04,4.570e+04
107.7,4.610e+04,2.790e+03,1.905e+04,6.795e+04
109.2,8.100e+04,2.901e+03,2.070e+04,1.046e+05
110.8,1.059e+05,3.395e+03,2.035e+04,1.297e+05
112.3,1.010e+05,3.495e+03,1.810e+04,1.226e+05
113.9,7.887e+04,3.254e+03,1.602e+04,9.815e+04
115.5,6.074e+04,2.894e+03,1.468e+04,7.832e+04
117.0,4.897e+04,2.553e+03,1.410e+04,6.562e+04
118.6,4.074e+04,2.129e+03,1.433e+04,5.720e+04
120.1,3.719e+04,1.871e+03,1.418e+04,5.324e+04
121.7,3.767e+04,1.790e+03,1.342e+04,5.288e+04
123.3,3.836e+04,1.584e+03,1.255e+04,5.250e+04
124.8,3.996e+04,1.505e+03,1.158e+04,5.304e+04
126.4,4.453e+04,2.345e+03,1.086e+04,5.774e+04
127.9,5.016e+04,4.546e+03,1.048e+04,6.519e+04
129.5,5.426e+04,6.101e+03,1.051e+04,7.087e+04
131.1,5.337e+04,6.073e+03,1.043e+04,6.987e+04
132.6,3.624e+04,6.170e+03,7.821e+03,5.023e+04
134.2,9.466e+03,6.979e+03,2.860e+03,1.930e+04
135.7,5.763e+03,8.245e+03,2.609e+03,1.662e+04
137.3,5.699e+03,8.650e+03,3.163e+03,1.751e+04
138.9,5.159e+03,7.832e+03,3.344e+03,1.634e+04
140.4,4.567e+03,7.418e+03,4.047e+03,1.603e+04
142.0,4.056e+03,7.172e+03,4.761e+03,1.599e+04
143.6,4.230e+03,1.041e+04,6.762e+03,2.140e+04
145.1,4.109e+03,1.564e+04,9.366e+03,2.912e+04
146.7,3.623e+03,2.286e+04,1.244e+04,3.892e+04
148.2,3.094e+03,2.980e+04,1.526e+04,4.815e+04
149.8,2.787e+03,3.801e+04,1.915e+04,5.994e+04
151.4,2.505e+03,4.739e+04,2.265e+04,7.254e+04
152.9,2.053e+03,4.760e+04,2.238e+04,7.203e+04
154.5,1.422e+03,3.059e+04,1.547e+04,4.749e+04
156.0,8.024e+02,1.341e+04,7.421e+03,2.163e+04
157.6,5.599e+02,1.003e+04,5.380e+03,1.597e+04
159.2,5.171e+02,9.759e+03,5.146e+03,1.542e+04
160.7,7.654e+02,1.336e+04,7.306e+03,2.143e+04
162.3,8.323e+02,1.495e+04,8.704e+03,2.449e+04
163.8,1.134e+03,2.114e+04,1.243e+04,3.470e+04
165.4,1.536e+03,2.629e+04,1.532e+04,4.315e+04
167.0,1.551e+03,2.458e+04,1.475e+04,4.088e+04
168.5,1.852e+03,2.740e+04,1.655e+04,4.581e+04
170.1,3.354e+03,4.237e+04,2.436e+04,7.009e+04
171.6,5.269e+03,5.452e+04,3.348e+04,9.327e+04
173.2,6.051e+03,5.607e+04,3.671e+04,9.883e+04
174.8,6.517e+03,6.186e+04,4.192e+04,1.103e+05
176.3,6.947e+03,6.692e+04,4.771e+04,1.216e+05
177.9,7.321e+03,7.111e+04,5.085e+04,1.293e+05
179.4,8.320e+03,7.371e+04,5.326e+04,1.353e+05
181.0,8.829e+03,6.879e+04,5.070e+04,1.283e+05
182.6,8.378e+03,5.641e+04,4.266e+04,1.074e+05
184.1,8.120e+03,4.661e+04,3.591e+04,9.064e+04
185.7,7.907e+03,3.689e+04,3.053e+04,7.533e+04
187.2,5.969e+03,2.666e+04,2.238e+04,5.501e+04
188.8,4.597e+03,1.911e+04,1.616e+04,3.986e+04
190.4,3.656e+03,1.831e+04,1.477e+04,3.674e+04
191.9,2.634e+03,1.938e+04,1.486e+04,3.688e+04
193.5,2.159e+03,1.910e+04,1.525e+04,3.651e+04
195.0,2.185e+03,2.070e+04,1.721e+04,4.010e+04
196.6,2.755e+03,2.563e+04,2.389e+04,5.228e+04
198.2,4.333e+03,3.625e+04,3.802e+04,7.860e+04
199.7,7.816e+03,5.349e+04,6.221e+04,1.235e+05
