freq,psd_x,psd_y,psd_z,psd_xyz
101.3,1.491e+04,2.977e+03,1.419e+04,3.208e+04
102.9,3.003e+04,5.094e+03,1.379e+04,4.891e+04
104.4,3.722e+04,4.688e+03,1.293e+04,5.484e+04
106.0,5.215e+04,3.144e+03,1.527e+04,7.057e+04
107.6,7.785e+04,2.746e+03,1.855e+04,9.914e+04
109.1,1.031e+05,2.515e+03,2.031e+04,1.259e+05
110.7,1.186e+05,2.105e+03,2.025e+04,1.410e+05
112.2,1.137e+05,1.679e+03,1.872e+04,1.341e+05
113.8,9.609e+04,1.279e+03,1.687e+04,1.142e+05
115.4,7.577e+04,1.088e+03,1.532e+04,9.218e+04
116.9,5.969e+04,9.808e+02,1.461e+04,7.528e+04
118.5,4.684e+04,9.249e+02,1.467e+04,6.243e+04
120.0,3.908e+04,1.067e+03,1.462e+04,5.477e+04
121.6,3.859e+04,1.347e+03,1.378e+04,5.372e+04
123.2,4.083e+04,1.549e+03,1.258e+04,5.495e+04
124.7,4.424e+04,1.922e+03,1.142e+04,5.757e+04
126.3,5.004e+04,2.303e+03,1.028e+04,6.262e+04
127.8,5.446e+04,2.731e+03,9.684e+03,6.687e+04
129.4,5.560e+04,3.168e+03,9.984e+03,6.875e+04
130.9,5.170e+04,3.806e+03,1.052e+04,6.602e+04
132.5,3.695e+04,3.390e+03,8.355e+03,4.869e+04
134.1,8.705e+03,1.031e+03,2.332e+03,1.207e+04
135.6,2.005e+03,5.027e+02,8.191e+02,3.327e+03
137.2,1.698e+03,5.337e+02,8.334e+02,3.065e+03
138.7,1.547e+03,4.889e+02,8.043e+02,2.840e+03
140.3,1.451e+03,3.842e+02,8.047e+02,2.640e+03
141.9,1.303e+03,3.068e+02,8.451e+02,2.455e+03
143.4,1.102e+03,3.488e+02,8.173e+02,2.269e+03
145.0,1.051e+03,7.117e+02,8.137e+02,2.576e+03
146.5,1.075e+03,1.139e+03,8.761e+02,3.090e+03
148.1,1.047e+03,1.829e+03,1.103e+03,3.979e+03
149.7,1.119e+03,3.436e+03,1.917e+03,6.472e+03
151.2,1.400e+03,8.274e+03,4.120e+03,1.379e+04
152.8,1.070e+03,2.827e+04,1.152e+04,4.086e+04
154.3,1.628e+03,5.262e+04,2.414e+04,7.839e+04
155.9,1.439e+03,4.692e+04,2.255e+04,7.091e+04
157.5,1.265e+03,3.429e+04,1.689e+04,5.244e+04
159.0,1.540e+03,2.512e+04,1.305e+04,3.971e+04
160.6,1.925e+03,2.047e+04,1.102e+04,3.342e+04
162.1,2.202e+03,2.013e+04,1.128e+04,3.361e+04
163.7,2.175e+03,2.011e+04,1.181e+04,3.410e+04
165.2,2.020e+03,1.744e+04,1.103e+04,3.050e+04
166.8,1.692e+03,1.395e+04,9.530e+03,2.517e+04
168.4,1.400e+03,1.104e+04,8.139e+03,2.057e+04
169.9,1.207e+03,8.981e+03,7.046e+03,1.723e+04
171.5,9.814e+02,5.805e+03,5.230e+03,1.202e+04
173.0,7.982e+02,4.127e+03,3.965e+03,8.891e+03
174.6,7.116e+02,4.229e+03,3.813e+03,8.753e+03
176.2,5.826e+02,3.663e+03,3.208e+03,7.454e+03
177.7,4.470e+02,2.917e+03,2.432e+03,5.797e+03
179.3,4.471e+02,2.943e+03,2.262e+03,5.652e+03
180.8,5.885e+02,3.506e+03,2.576e+03,6.670e+03
182.4,8.841e+02,3.913e+03,3.070e+03,7.867e+03
184.0,1.708e+03,5.290e+03,4.866e+03,1.186e+04
185.5,2.175e+03,6.305e+03,6.300e+03,1.478e+04
187.1,1.568e+03,6.109e+03,5.913e+03,1.359e+04
188.6,1.192e+03,6.460e+03,5.942e+03,1.359e+04
190.2,1.466e+03,6.991e+03,6.632e+03,1.509e+04
191.7,1.508e+03,6.967e+03,6.815e+03,1.529e+04
193.3,1.400e+03,6.967e+03,6.907e+03,1.527e+04
194.9,1.381e+03,6.617e+03,6.683e+03,1.468e+04
196.4,1.424e+03,5.834e+03,6.176e+03,1.343e+04
198.0,1.860e+03,6.284e+03,7.188e+03,1.533e+04
199.5,3.041e+03,8.709e+03,1.130e+04,2.305e+04
