freq,psd_x,psd_y,psd_z,psd_xyz
55.0,1.199e+05,1.674e+06,1.745e+05,1.969e+06
56.5,1.350e+05,1.068e+06,1.884e+05,1.392e+06
58.0,1.771e+05,4.634e+05,1.644e+05,8.049e+05
59.6,2.368e+05,2.563e+05,2.246e+05,7.177e+05
61.1,2.825e+05,2.083e+05,3.837e+05,8.745e+05
62.6,3.986e+05,1.993e+05,5.276e+05,1.125e+06
64.2,4.345e+05,3.284e+05,5.602e+05,1.323e+06
65.7,3.628e+05,5.376e+05,5.602e+05,1.461e+06
67.2,4.199e+05,1.128e+06,6.209e+05,2.169e+06
68.7,5.030e+05,2.468e+06,7.871e+05,3.758e+06
70.3,4.237e+05,4.105e+06,9.566e+05,5.485e+06
71.8,3.259e+05,5.475e+06,9.963e+05,6.797e+06
73.3,2.581e+05,6.299e+06,8.821e+05,7.439e+06
74.8,1.858e+05,7.973e+06,8.254e+05,8.984e+06
76.4,1.590e+05,1.058e+07,8.791e+05,1.162e+07
77.9,1.268e+05,1.209e+07,8.948e+05,1.311e+07
79.4,1.134e+05,1.171e+07,8.354e+05,1.266e+07
81.0,1.018e+05,1.001e+07,7.489e+05,1.086e+07
82.5,8.805e+04,8.073e+06,6.819e+05,8.843e+06
84.0,8.095e+04,6.389e+06,6.173e+05,7.087e+06
85.5,8.948e+04,4.854e+06,5.635e+05,5.507e+06
87.1,1.019e+05,3.590e+06,5.153e+05,4.207e+06
88.6,9.754e+04,2.857e+06,4.501e+05,3.405e+06
90.1,1.263e+05,2.629e+06,3.845e+05,3.140e+06
91.7,1.738e+05,2.899e+06,2.967e+05,3.369e+06
93.2,1.752e+05,3.453e+06,2.180e+05,3.846e+06
94.7,1.739e+05,4.240e+06,1.415e+05,4.556e+06
96.2,1.677e+05,4.674e+06,7.596e+04,4.918e+06
97.8,1.765e+05,4.682e+06,5.464e+04,4.913e+06
99.3,1.800e+05,4.504e+06,7.567e+04,4.759e+06
100.8,1.940e+05,4.250e+06,9.940e+04,4.543e+06
102.3,1.910e+05,3.934e+06,1.728e+05,4.298e+06
103.9,2.086e+05,3.379e+06,2.802e+05,3.868e+06
105.4,2.282e+05,2.777e+06,3.941e+05,3.400e+06
106.9,2.185e+05,2.292e+06,5.942e+05,3.105e+06
108.5,2.145e+05,1.922e+06,9.217e+05,3.058e+06
110.0,2.185e+05,1.721e+06,1.250e+06,3.189e+06
111.5,2.209e+05,1.741e+06,1.489e+06,3.451e+06
113.0,2.055e+05,1.767e+06,1.763e+06,3.736e+06
114.6,2.272e+05,1.875e+06,1.822e+06,3.924e+06
116.1,2.716e+05,2.107e+06,1.636e+06,4.015e+06
117.6,3.098e+05,2.430e+06,1.449e+06,4.189e+06
119.1,3.540e+05,2.753e+06,1.261e+06,4.367e+06
120.7,3.678e+05,2.687e+06,1.027e+06,4.081e+06
122.2,3.252e+05,2.257e+06,1.084e+06,3.666e+06
123.7,3.509e+05,2.516e+06,1.341e+06,4.208e+06
125.3,4.095e+05,2.919e+06,1.445e+06,4.774e+06
126.8,4.773e+05,3.550e+06,1.529e+06,5.557e+06
128.3,5.855e+05,3.962e+06,1.366e+06,5.913e+06
129.8,6.929e+05,4.021e+06,1.151e+06,5.865e+06
131.4,8.583e+05,4.022e+06,9.969e+05,5.877e+06
132.9,6.645e+05,2.576e+06,5.822e+05,3.822e+06
134.4,2.324e+05,5.740e+05,1.276e+05,9.339e+05
136.0,1.803e+05,3.421e+05,8.238e+04,6.047e+05
137.5,1.588e+05,3.198e+05,7.841e+04,5.570e+05
139.0,1.362e+05,3.175e+05,7.774e+04,5.315e+05
140.5,1.332e+05,3.189e+05,7.598e+04,5.281e+05
142.1,1.291e+05,3.038e+05,6.524e+04,4.981e+05
143.6,1.318e+05,2.414e+05,4.805e+04,4.213e+05
145.1,1.350e+05,2.645e+05,4.801e+04,4.475e+05
146.6,1.197e+05,2.863e+05,4.435e+04,4.504e+05
148.2,1.430e+05,3.006e+05,4.202e+04,4.856e+05
149.7,1.873e+05,2.780e+05,3.633e+04,5.017e+05
151.2,2.059e+05,2.509e+05,3.250e+04,4.893e+05
152.8,2.263e+05,2.560e+05,3.338e+04,5.156e+05
154.3,2.576e+05,2.781e+05,3.706e+04,5.727e+05
155.8,3.131e+05,2.709e+05,3.581e+04,6.198e+05
157.3,3.034e+05,2.623e+05,3.403e+04,5.997e+05
158.9,2.986e+05,2.810e+05,3.928e+04,6.189e+05
160.4,3.405e+05,2.677e+05,4.071e+04,6.489e+05
161.9,3.696e+05,2.432e+05,4.119e+04,6.539e+05
163.4,3.995e+05,2.310e+05,4.200e+04,6.725e+05
165.0,4.339e+05,2.113e+05,4.106e+04,6.863e+05
166.5,4.596e+05,2.181e+05,4.066e+04,7.184e+05
168.0,5.590e+05,2.251e+05,4.143e+04,8.255e+05
169.6,6.814e+05,2.321e+05,3.928e+04,9.527e+05
171.1,8.554e+05,2.136e+05,3.984e+04,1.109e+06
172.6,1.232e+06,1.989e+05,4.623e+04,1.477e+06
174.1,1.434e+06,2.050e+05,4.821e+04,1.687e+06
175.7,1.706e+06,1.833e+05,4.544e+04,1.935e+06
177.2,1.955e+06,2.147e+05,5.238e+04,2.222e+06
178.7,2.034e+06,2.225e+05,5.209e+04,2.309e+06
180.2,2.293e+06,2.202e+05,4.940e+04,2.562e+06
181.8,2.320e+06,2.200e+05,5.020e+04,2.590e+06
183.3,2.130e+06,2.065e+05,4.425e+04,2.380e+06
184.8,2.094e+06,2.012e+05,3.742e+04,2.333e+06
186.4,2.078e+06,1.934e+05,3.477e+04,2.306e+06
187.9,1.812e+06,1.675e+05,2.937e+04,2.008e+06
189.4,1.115e+06,1.596e+05,2.495e+04,1.300e+06
190.9,8.574e+05,1.598e+05,2.457e+04,1.042e+06
192.5,7.752e+05,1.467e+05,2.364e+04,9.456e+05
194.0,7.176e+05,1.554e+05,2.490e+04,8.979e+05
195.5,3.516e+05,1.003e+05,1.601e+04,4.680e+05
