freq,psd_x,psd_y,psd_z,psd_xyz
179.3,3.052e+02,1.747e+03,1.631e+03,3.683e+03
180.9,3.772e+02,1.790e+03,1.760e+03,3.927e+03
182.4,6.194e+02,2.254e+03,2.277e+03,5.151e+03
184.0,1.500e+03,4.065e+03,4.275e+03,9.840e+03
185.5,2.202e+03,5.842e+03,6.301e+03,1.435e+04
187.1,1.481e+03,5.144e+03,5.296e+03,1.192e+04
188.7,8.562e+02,5.451e+03,5.102e+03,1.141e+04
190.2,8.084e+02,6.783e+03,6.131e+03,1.372e+04
191.8,7.769e+02,6.684e+03,6.128e+03,1.359e+04
193.3,6.946e+02,5.969e+03,5.501e+03,1.216e+04
194.9,7.249e+02,5.750e+03,5.357e+03,1.183e+04
196.5,1.051e+03,5.807e+03,6.106e+03,1.296e+04
198.0,2.030e+03,7.379e+03,9.022e+03,1.843e+04
199.6,4.101e+03,1.147e+04,1.613e+04,3.170e+04
