freq,psd_x,psd_y,psd_z,psd_xyz
108.5,1.577e+05,1.595e+06,6.724e+05,2.425e+06
110.0,1.521e+05,1.480e+06,9.659e+05,2.598e+06
111.5,1.519e+05,1.631e+06,1.057e+06,2.839e+06
113.0,1.645e+05,1.806e+06,9.775e+05,2.948e+06
114.6,1.674e+05,1.833e+06,8.760e+05,2.876e+06
116.1,1.985e+05,1.894e+06,7.967e+05,2.890e+06
117.6,2.821e+05,2.022e+06,6.979e+05,3.002e+06
119.1,3.258e+05,2.064e+06,5.705e+05,2.961e+06
120.7,3.930e+05,2.026e+06,5.301e+05,2.949e+06
122.2,3.659e+05,2.022e+06,5.797e+05,2.968e+06
123.7,3.814e+05,2.098e+06,6.391e+05,3.118e+06
125.3,4.238e+05,2.204e+06,6.788e+05,3.307e+06
126.8,5.051e+05,2.364e+06,7.098e+05,3.579e+06
128.3,6.608e+05,2.614e+06,7.087e+05,3.984e+06
129.8,9.463e+05,2.770e+06,6.698e+05,4.386e+06
131.4,1.117e+06,2.732e+06,5.812e+05,4.430e+06
132.9,7.869e+05,1.699e+06,3.334e+05,2.820e+06
134.4,2.387e+05,3.557e+05,7.273e+04,6.672e+05
135.9,1.780e+05,1.996e+05,4.419e+04,4.217e+05
137.5,1.515e+05,1.976e+05,4.038e+04,3.895e+05
139.0,1.193e+05,1.990e+05,3.660e+04,3.549e+05
140.5,1.231e+05,2.148e+05,4.005e+04,3.780e+05
142.1,1.281e+05,2.042e+05,3.853e+04,3.708e+05
143.6,1.209e+05,1.823e+05,3.417e+04,3.373e+05
145.1,1.211e+05,1.728e+05,2.849e+04,3.224e+05
146.6,1.453e+05,1.934e+05,3.089e+04,3.695e+05
148.2,1.419e+05,1.826e+05,3.292e+04,3.574e+05
149.7,1.501e+05,1.711e+05,3.079e+04,3.520e+05
151.2,1.390e+05,1.590e+05,2.456e+04,3.226e+05
152.8,1.334e+05,1.430e+05,2.054e+04,2.969e+05
154.3,1.384e+05,1.441e+05,2.073e+04,3.032e+05
155.8,1.523e+05,1.359e+05,1.902e+04,3.072e+05
157.3,1.553e+05,1.478e+05,2.106e+04,3.241e+05
158.9,1.363e+05,1.534e+05,2.416e+04,3.139e+05
160.4,1.474e+05,1.523e+05,2.480e+04,3.245e+05
161.9,1.743e+05,1.592e+05,2.517e+04,3.586e+05
163.4,1.789e+05,1.646e+05,2.541e+04,3.688e+05
165.0,1.841e+05,1.647e+05,2.379e+04,3.726e+05
166.5,2.091e+05,1.582e+05,2.481e+04,3.922e+05
168.0,2.439e+05,1.582e+05,2.586e+04,4.279e+05
169.6,2.787e+05,1.649e+05,2.457e+04,4.682e+05
171.1,3.947e+05,1.462e+05,2.294e+04,5.639e+05
172.6,5.020e+05,1.192e+05,1.928e+04,6.405e+05
174.1,5.940e+05,1.133e+05,1.983e+04,7.271e+05
175.7,7.551e+05,1.226e+05,2.112e+04,8.988e+05
177.2,9.745e+05,1.103e+05,2.044e+04,1.105e+06
178.7,1.055e+06,1.064e+05,2.017e+04,1.181e+06
180.2,1.214e+06,1.135e+05,2.152e+04,1.349e+06
181.8,1.362e+06,1.090e+05,2.092e+04,1.492e+06
183.3,1.477e+06,1.187e+05,2.104e+04,1.617e+06
184.8,1.617e+06,1.257e+05,2.227e+04,1.765e+06
186.4,1.577e+06,1.317e+05,2.373e+04,1.732e+06
187.9,1.367e+06,1.203e+05,2.362e+04,1.510e+06
189.4,9.035e+05,1.187e+05,2.068e+04,1.043e+06
190.9,6.187e+05,1.231e+05,2.261e+04,7.645e+05
192.5,7.868e+05,1.286e+05,2.461e+04,9.401e+05
194.0,1.595e+06,1.359e+05,2.522e+04,1.756e+06
195.5,1.186e+06,8.272e+04,1.334e+04,1.282e+06
