freq,psd_x,psd_y,psd_z,psd_xyz
88.9,1.685e+03,6.367e+03,1.048e+03,9.100e+03
90.4,1.978e+03,6.444e+03,5.987e+02,9.020e+03
92.0,2.036e+03,6.290e+03,4.157e+02,8.742e+03
93.6,2.194e+03,6.314e+03,6.463e+02,9.155e+03
95.1,2.387e+03,6.692e+03,1.299e+03,1.038e+04
96.7,3.005e+03,8.623e+03,2.614e+03,1.424e+04
98.2,3.307e+03,8.369e+03,4.126e+03,1.580e+04
99.8,4.324e+03,1.061e+04,5.294e+03,2.022e+04
101.4,4.957e+03,1.433e+04,5.489e+03,2.477e+04
102.9,6.579e+03,1.895e+04,3.732e+03,2.926e+04
104.5,1.008e+04,2.786e+04,2.629e+03,4.057e+04
106.0,1.415e+04,3.639e+04,2.642e+03,5.319e+04
107.6,1.921e+04,4.320e+04,3.077e+03,6.549e+04
109.2,2.268e+04,5.126e+04,4.013e+03,7.795e+04
110.7,2.577e+04,6.049e+04,5.007e+03,9.126e+04
112.3,2.456e+04,6.898e+04,5.247e+03,9.879e+04
113.8,2.156e+04,7.960e+04,5.656e+03,1.068e+05
115.4,1.912e+04,9.065e+04,6.957e+03,1.167e+05
116.9,1.968e+04,1.068e+05,9.517e+03,1.359e+05
118.5,2.342e+04,1.269e+05,1.205e+04,1.623e+05
120.1,2.737e+04,1.526e+05,1.404e+04,1.941e+05
121.6,2.935e+04,1.732e+05,1.527e+04,2.178e+05
123.2,3.021e+04,1.733e+05,1.530e+04,2.188e+05
124.7,3.508e+04,1.798e+05,1.590e+04,2.308e+05
126.3,4.096e+04,1.963e+05,1.711e+04,2.543e+05
127.9,4.443e+04,2.205e+05,1.888e+04,2.838e+05
129.4,4.456e+04,2.419e+05,2.190e+04,3.083e+05
131.0,4.252e+04,2.782e+05,2.664e+04,3.474e+05
132.5,2.677e+04,2.303e+05,2.480e+04,2.819e+05
134.1,1.248e+04,5.411e+04,5.699e+03,7.230e+04
135.7,7.724e+03,1.183e+04,1.034e+03,2.059e+04
137.2,5.110e+03,1.058e+04,9.077e+02,1.660e+04
138.8,3.425e+03,9.716e+03,9.312e+02,1.407e+04
140.3,2.237e+03,1.126e+04,1.315e+03,1.482e+04
141.9,1.560e+03,1.281e+04,1.712e+03,1.608e+04
143.5,1.089e+03,1.187e+04,1.693e+03,1.465e+04
145.0,7.157e+02,9.233e+03,1.365e+03,1.131e+04
146.6,4.642e+02,6.587e+03,8.983e+02,7.949e+03
148.1,5.471e+02,1.212e+04,1.540e+03,1.421e+04
149.7,6.613e+02,1.707e+04,2.196e+03,1.992e+04
151.3,9.886e+02,2.000e+04,2.871e+03,2.386e+04
152.8,1.380e+03,2.238e+04,3.593e+03,2.735e+04
154.4,1.596e+03,2.242e+04,3.691e+03,2.770e+04
155.9,1.787e+03,2.221e+04,3.679e+03,2.767e+04
157.5,2.038e+03,2.049e+04,3.450e+03,2.598e+04
159.0,2.215e+03,1.818e+04,3.079e+03,2.348e+04
160.6,2.420e+03,1.630e+04,2.884e+03,2.161e+04
162.2,2.539e+03,1.680e+04,2.961e+03,2.230e+04
163.7,2.932e+03,1.868e+04,3.403e+03,2.501e+04
165.3,3.382e+03,2.128e+04,4.485e+03,2.915e+04
166.8,3.514e+03,2.634e+04,6.175e+03,3.603e+04
168.4,3.840e+03,3.154e+04,7.914e+03,4.330e+04
170.0,4.160e+03,3.750e+04,9.490e+03,5.115e+04
171.5,4.288e+03,4.197e+04,1.058e+04,5.684e+04
173.1,5.156e+03,4.874e+04,1.233e+04,6.622e+04
174.6,6.802e+03,5.865e+04,1.522e+04,8.067e+04
176.2,8.362e+03,7.173e+04,1.911e+04,9.920e+04
177.8,9.324e+03,9.296e+04,2.755e+04,1.298e+05
179.3,1.031e+04,1.243e+05,4.432e+04,1.789e+05
180.9,1.093e+04,1.558e+05,6.177e+04,2.285e+05
182.4,1.114e+04,1.716e+05,7.466e+04,2.574e+05
184.0,1.514e+04,1.772e+05,8.694e+04,2.793e+05
185.6,2.131e+04,1.823e+05,1.068e+05,3.104e+05
187.1,2.301e+04,1.936e+05,1.296e+05,3.462e+05
188.7,2.219e+04,1.883e+05,1.403e+05,3.509e+05
190.2,2.230e+04,1.852e+05,1.500e+05,3.576e+05
191.8,1.926e+04,1.593e+05,1.309e+05,3.095e+05
193.4,1.681e+04,1.258e+05,1.024e+05,2.450e+05
194.9,1.642e+04,1.015e+05,8.649e+04,2.044e+05
196.5,1.470e+04,7.992e+04,7.076e+04,1.654e+05
198.0,1.481e+04,7.164e+04,6.940e+04,1.559e+05
199.6,1.647e+04,6.968e+04,7.458e+04,1.607e+05
