freq,psd_x,psd_y,psd_z,psd_xyz
181.8,4.654e+06,2.794e+05,4.275e+04,4.976e+06
183.3,4.687e+06,2.601e+05,4.580e+04,4.993e+06
184.9,4.104e+06,2.529e+05,4.773e+04,4.405e+06
186.4,3.811e+06,2.229e+05,4.150e+04,4.075e+06
187.9,3.842e+06,2.217e+05,4.422e+04,4.108e+06
189.5,4.142e+06,2.203e+05,4.875e+04,4.411e+06
191.0,5.031e+06,2.221e+05,5.672e+04,5.309e+06
192.5,5.265e+06,2.234e+05,6.145e+04,5.550e+06
194.0,5.999e+06,2.241e+05,5.346e+04,6.276e+06
195.6,3.020e+06,1.216e+05,2.074e+04,3.162e+06
