freq,psd_x,psd_y,psd_z,psd_xyz
67.2,1.532e+05,5.731e+05,3.149e+05,1.041e+06
68.8,1.935e+05,3.827e+05,3.642e+05,9.405e+05
70.3,1.376e+05,6.464e+05,4.994e+05,1.283e+06
71.8,1.108e+05,1.573e+06,7.038e+05,2.387e+06
73.4,1.436e+05,3.298e+06,8.986e+05,4.340e+06
74.9,1.934e+05,6.283e+06,1.144e+06,7.620e+06
76.4,2.342e+05,1.007e+07,1.408e+06,1.171e+07
77.9,2.141e+05,1.203e+07,1.486e+06,1.373e+07
79.5,2.093e+05,1.124e+07,1.319e+06,1.276e+07
81.0,2.326e+05,9.197e+06,1.102e+06,1.053e+07
82.5,2.287e+05,6.874e+06,9.223e+05,8.025e+06
84.0,1.812e+05,4.991e+06,7.878e+05,5.960e+06
85.6,1.081e+05,3.698e+06,6.777e+05,4.483e+06
87.1,6.871e+04,2.864e+06,5.805e+05,3.513e+06
88.6,7.670e+04,2.469e+06,4.785e+05,3.024e+06
90.2,1.104e+05,2.429e+06,3.915e+05,2.931e+06
91.7,1.252e+05,2.557e+06,3.112e+05,2.993e+06
93.2,1.317e+05,3.022e+06,2.276e+05,3.381e+06
94.7,1.375e+05,3.681e+06,1.545e+05,3.973e+06
96.3,1.358e+05,3.939e+06,1.017e+05,4.177e+06
97.8,1.270e+05,3.895e+06,7.539e+04,4.097e+06
99.3,1.133e+05,3.670e+06,7.452e+04,3.858e+06
100.9,9.860e+04,3.293e+06,9.408e+04,3.485e+06
102.4,1.016e+05,3.056e+06,8.890e+04,3.247e+06
103.9,9.202e+04,2.664e+06,1.109e+05,2.866e+06
105.4,7.907e+04,2.085e+06,1.810e+05,2.345e+06
107.0,7.975e+04,1.655e+06,3.397e+05,2.075e+06
108.5,8.818e+04,1.378e+06,5.819e+05,2.048e+06
110.0,9.794e+04,1.345e+06,7.349e+05,2.178e+06
111.6,1.031e+05,1.520e+06,7.721e+05,2.395e+06
113.1,1.020e+05,1.715e+06,7.689e+05,2.586e+06
114.6,1.088e+05,1.820e+06,7.415e+05,2.671e+06
116.1,1.344e+05,1.836e+06,7.324e+05,2.703e+06
117.7,1.607e+05,1.917e+06,7.614e+05,2.839e+06
119.2,1.711e+05,2.082e+06,8.037e+05,3.057e+06
120.7,1.686e+05,2.278e+06,8.290e+05,3.275e+06
122.3,1.740e+05,2.477e+06,8.077e+05,3.459e+06
123.8,1.916e+05,2.640e+06,7.575e+05,3.589e+06
125.3,1.816e+05,2.694e+06,6.037e+05,3.479e+06
126.8,1.885e+05,2.554e+06,4.912e+05,3.233e+06
128.4,2.008e+05,2.530e+06,4.434e+05,3.174e+06
129.9,1.752e+05,2.698e+06,4.350e+05,3.309e+06
131.4,1.949e+05,2.600e+06,3.944e+05,3.189e+06
133.0,1.567e+05,1.527e+06,2.325e+05,1.916e+06
134.5,9.888e+04,2.861e+05,4.614e+04,4.312e+05
136.0,9.325e+04,1.687e+05,2.392e+04,2.859e+05
137.5,7.872e+04,1.755e+05,2.506e+04,2.793e+05
139.1,6.536e+04,1.790e+05,2.667e+04,2.710e+05
140.6,6.546e+04,1.973e+05,2.765e+04,2.905e+05
142.1,6.210e+04,1.999e+05,2.719e+04,2.892e+05
143.6,5.616e+04,1.702e+05,2.130e+04,2.477e+05
145.2,5.126e+04,1.289e+05,1.484e+04,1.950e+05
146.7,4.958e+04,8.859e+04,1.054e+04,1.487e+05
148.2,5.351e+04,1.380e+05,1.471e+04,2.062e+05
149.8,5.412e+04,1.546e+05,1.690e+04,2.256e+05
151.3,5.680e+04,1.708e+05,1.788e+04,2.455e+05
152.8,6.179e+04,1.559e+05,1.730e+04,2.350e+05
154.3,6.680e+04,1.453e+05,1.740e+04,2.295e+05
155.9,8.908e+04,1.293e+05,1.746e+04,2.358e+05
157.4,8.543e+04,1.157e+05,1.814e+04,2.193e+05
158.9,7.575e+04,1.129e+05,1.773e+04,2.064e+05
160.5,9.337e+04,1.065e+05,1.674e+04,2.166e+05
162.0,1.054e+05,9.611e+04,1.482e+04,2.163e+05
163.5,1.184e+05,9.581e+04,1.515e+04,2.294e+05
165.0,1.340e+05,9.603e+04,1.527e+04,2.453e+05
166.6,1.778e+05,9.959e+04,1.526e+04,2.926e+05
168.1,2.506e+05,1.075e+05,1.523e+04,3.733e+05
169.6,2.943e+05,1.107e+05,1.468e+04,4.197e+05
171.2,3.595e+05,1.113e+05,1.549e+04,4.863e+05
172.7,4.915e+05,1.471e+05,1.767e+04,6.562e+05
174.2,4.927e+05,1.688e+05,1.888e+04,6.804e+05
175.7,5.288e+05,1.751e+05,2.110e+04,7.250e+05
177.3,5.594e+05,1.801e+05,2.297e+04,7.625e+05
178.8,5.552e+05,1.789e+05,2.300e+04,7.571e+05
180.3,5.734e+05,1.915e+05,2.491e+04,7.898e+05
181.9,6.026e+05,2.016e+05,2.441e+04,8.285e+05
183.4,5.501e+05,2.097e+05,2.228e+04,7.820e+05
184.9,5.932e+05,2.185e+05,2.075e+04,8.325e+05
186.4,6.595e+05,2.520e+05,1.846e+04,9.299e+05
188.0,5.053e+05,2.739e+05,1.795e+04,7.972e+05
189.5,2.131e+05,2.395e+05,1.721e+04,4.698e+05
191.0,1.307e+05,2.296e+05,1.866e+04,3.789e+05
192.6,1.138e+05,2.222e+05,1.996e+04,3.560e+05
194.1,1.259e+05,2.041e+05,1.778e+04,3.477e+05
195.6,8.267e+04,6.927e+04,7.004e+03,1.590e+05
