freq,psd_x,psd_y,psd_z,psd_xyz
51.5,1.307e+04,4.594e+03,5.720e+05,5.896e+05
53.0,1.193e+04,6.091e+03,4.770e+05,4.951e+05
54.6,8.523e+03,6.021e+03,2.883e+05,3.029e+05
56.2,5.276e+03,4.343e+03,1.601e+05,1.697e+05
57.7,2.867e+03,2.333e+03,1.044e+05,1.096e+05
59.3,2.175e+03,1.412e+03,8.464e+04,8.823e+04
60.9,2.866e+03,9.738e+02,7.543e+04,7.927e+04
62.4,3.159e+03,9.776e+02,6.565e+04,6.979e+04
64.0,4.050e+03,1.302e+03,5.844e+04,6.379e+04
65.5,5.776e+03,2.073e+03,5.628e+04,6.413e+04
67.1,6.020e+03,2.774e+03,5.072e+04,5.951e+04
68.7,3.998e+03,3.387e+03,3.875e+04,4.613e+04
70.2,2.014e+03,3.510e+03,2.721e+04,3.273e+04
71.8,1.545e+03,3.660e+03,2.069e+04,2.589e+04
73.3,2.800e+03,4.254e+03,2.222e+04,2.928e+04
74.9,3.778e+03,4.435e+03,2.767e+04,3.588e+04
76.5,3.784e+03,4.025e+03,2.899e+04,3.679e+04
78.0,4.547e+03,3.494e+03,2.954e+04,3.758e+04
79.6,5.719e+03,2.773e+03,2.968e+04,3.818e+04
81.1,6.822e+03,2.156e+03,2.931e+04,3.829e+04
82.7,8.103e+03,2.061e+03,2.818e+04,3.835e+04
84.3,1.017e+04,2.023e+03,2.741e+04,3.960e+04
85.8,1.295e+04,1.831e+03,2.647e+04,4.126e+04
87.4,1.572e+04,1.737e+03,2.499e+04,4.244e+04
88.9,1.773e+04,1.769e+03,2.280e+04,4.230e+04
90.5,1.923e+04,1.916e+03,1.926e+04,4.040e+04
92.1,1.919e+04,2.116e+03,1.475e+04,3.606e+04
93.6,1.651e+04,2.461e+03,1.099e+04,2.996e+04
95.2,1.108e+04,3.072e+03,9.151e+03,2.331e+04
96.7,6.266e+03,4.279e+03,9.551e+03,2.010e+04
98.3,7.381e+03,6.125e+03,1.006e+04,2.356e+04
99.9,1.445e+04,8.621e+03,1.147e+04,3.454e+04
101.4,2.681e+04,7.911e+03,1.419e+04,4.891e+04
103.0,3.659e+04,4.081e+03,1.464e+04,5.530e+04
104.5,3.883e+04,2.719e+03,1.404e+04,5.559e+04
106.1,4.805e+04,3.055e+03,1.575e+04,6.686e+04
107.7,6.904e+04,3.090e+03,1.844e+04,9.057e+04
109.2,9.574e+04,3.744e+03,1.998e+04,1.195e+05
110.8,1.094e+05,4.852e+03,1.917e+04,1.334e+05
112.3,1.002e+05,5.238e+03,1.766e+04,1.231e+05
113.9,7.973e+04,4.423e+03,1.588e+04,1.000e+05
115.5,5.389e+04,3.315e+03,1.373e+04,7.094e+04
117.0,3.913e+04,2.826e+03,1.218e+04,5.413e+04
118.6,3.026e+04,2.357e+03,1.062e+04,4.324e+04
120.1,2.826e+04,2.045e+03,1.131e+04,4.162e+04
121.7,2.668e+04,2.102e+03,1.301e+04,4.179e+04
123.3,2.890e+04,1.934e+03,1.244e+04,4.328e+04
124.8,3.333e+04,1.775e+03,1.099e+04,4.610e+04
126.4,3.584e+04,1.746e+03,9.662e+03,4.725e+04
127.9,3.857e+04,2.031e+03,9.321e+03,4.992e+04
129.5,4.097e+04,2.243e+03,9.953e+03,5.316e+04
131.1,3.968e+04,2.127e+03,1.020e+04,5.201e+04
132.6,2.579e+04,1.526e+03,7.171e+03,3.449e+04
134.2,4.926e+03,6.658e+02,1.961e+03,7.553e+03
135.7,1.364e+03,5.993e+02,1.089e+03,3.052e+03
137.3,1.302e+03,6.740e+02,1.027e+03,3.003e+03
138.9,1.315e+03,7.770e+02,9.702e+02,3.063e+03
140.4,1.220e+03,9.325e+02,9.232e+02,3.075e+03
142.0,1.002e+03,1.260e+03,9.111e+02,3.173e+03
143.5,7.350e+02,1.597e+03,8.652e+02,3.197e+03
145.1,8.288e+02,2.632e+03,1.575e+03,5.035e+03
146.7,1.283e+03,1.006e+04,5.230e+03,1.657e+04
148.2,1.625e+03,3.238e+04,1.362e+04,4.762e+04
149.8,2.047e+03,5.218e+04,2.180e+04,7.603e+04
151.3,2.614e+03,5.503e+04,2.488e+04,8.252e+04
152.9,2.418e+03,4.219e+04,2.104e+04,6.565e+04
154.5,1.328e+03,2.057e+04,1.126e+04,3.316e+04
156.0,8.381e+02,9.969e+03,5.777e+03,1.658e+04
157.6,8.324e+02,6.869e+03,4.089e+03,1.179e+04
159.1,6.865e+02,5.591e+03,3.153e+03,9.430e+03
160.7,5.368e+02,5.054e+03,2.891e+03,8.482e+03
162.3,6.075e+02,4.977e+03,3.430e+03,9.015e+03
163.8,1.021e+03,7.028e+03,5.270e+03,1.332e+04
165.4,1.447e+03,9.189e+03,6.966e+03,1.760e+04
166.9,1.799e+03,1.128e+04,8.409e+03,2.149e+04
168.5,2.214e+03,1.451e+04,9.625e+03,2.634e+04
170.1,2.670e+03,1.897e+04,1.177e+04,3.341e+04
171.6,2.074e+03,1.470e+04,9.444e+03,2.621e+04
173.2,1.417e+03,9.088e+03,6.329e+03,1.684e+04
174.8,1.185e+03,6.827e+03,5.008e+03,1.302e+04
176.3,1.087e+03,5.822e+03,4.528e+03,1.144e+04
177.9,1.027e+03,5.114e+03,4.122e+03,1.026e+04
179.4,1.148e+03,5.640e+03,4.658e+03,1.145e+04
181.0,1.381e+03,6.869e+03,5.673e+03,1.392e+04
182.6,1.384e+03,6.045e+03,5.037e+03,1.247e+04
184.1,1.866e+03,6.257e+03,5.529e+03,1.365e+04
185.7,2.012e+03,6.844e+03,6.241e+03,1.510e+04
187.2,1.490e+03,7.114e+03,6.551e+03,1.516e+04
188.8,1.425e+03,8.676e+03,7.696e+03,1.780e+04
190.4,1.608e+03,1.025e+04,8.713e+03,2.057e+04
191.9,1.781e+03,1.031e+04,9.084e+03,2.117e+04
193.5,2.594e+03,1.250e+04,1.226e+04,2.735e+04
195.0,5.524e+03,2.313e+04,2.581e+04,5.447e+04
196.6,1.037e+04,3.719e+04,4.829e+04,9.585e+04
198.2,2.418e+04,6.664e+04,1.016e+05,1.924e+05
199.7,2.934e+04,6.674e+04,1.156e+05,2.116e+05
