freq,psd_x,psd_y,psd_z,psd_xyz
160.4,1.944e+05,1.998e+05,2.735e+04,4.216e+05
162.0,2.356e+05,2.044e+05,2.564e+04,4.656e+05
163.5,2.677e+05,2.068e+05,2.483e+04,4.993e+05
165.0,2.997e+05,1.996e+05,2.306e+04,5.223e+05
166.5,3.726e+05,1.930e+05,2.097e+04,5.866e+05
168.1,4.151e+05,1.928e+05,1.904e+04,6.270e+05
169.6,4.549e+05,1.716e+05,2.082e+04,6.474e+05
171.1,5.709e+05,1.372e+05,2.114e+04,7.292e+05
172.7,6.958e+05,1.277e+05,1.860e+04,8.421e+05
174.2,7.479e+05,1.334e+05,1.831e+04,8.996e+05
175.7,1.022e+06,1.379e+05,1.924e+04,1.179e+06
177.2,1.132e+06,1.366e+05,2.025e+04,1.289e+06
178.8,1.246e+06,1.317e+05,2.145e+04,1.399e+06
180.3,1.532e+06,1.389e+05,2.455e+04,1.695e+06
181.8,1.599e+06,1.388e+05,2.688e+04,1.765e+06
183.4,1.658e+06,1.381e+05,2.723e+04,1.824e+06
184.9,1.573e+06,1.528e+05,2.921e+04,1.755e+06
186.4,1.460e+06,1.717e+05,3.125e+04,1.663e+06
187.9,1.177e+06,1.546e+05,2.859e+04,1.360e+06
189.5,7.226e+05,1.378e+05,2.548e+04,8.859e+05
191.0,5.034e+05,1.370e+05,2.645e+04,6.669e+05
192.5,4.565e+05,1.433e+05,2.877e+04,6.287e+05
194.0,4.350e+05,1.290e+05,2.359e+04,5.877e+05
195.6,1.975e+05,4.055e+04,9.394e+03,2.474e+05
