freq,psd_x,psd_y,psd_z,psd_xyz
180.9,9.489e+03,9.826e+04,3.728e+04,1.450e+05
182.4,9.425e+03,1.238e+05,4.888e+04,1.821e+05
184.0,1.046e+04,1.500e+05,6.495e+04,2.254e+05
185.5,1.201e+04,1.556e+05,7.709e+04,2.447e+05
187.1,1.371e+04,1.835e+05,1.092e+05,3.064e+05
188.7,1.633e+04,2.331e+05,1.612e+05,4.106e+05
190.2,1.654e+04,2.453e+05,1.813e+05,4.431e+05
191.8,1.300e+04,2.124e+05,1.582e+05,3.836e+05
193.3,1.124e+04,1.840e+05,1.220e+05,3.172e+05
194.9,1.136e+04,1.502e+05,9.549e+04,2.570e+05
196.4,9.872e+03,1.157e+05,7.828e+04,2.039e+05
198.0,7.502e+03,8.519e+04,5.911e+04,1.518e+05
199.6,8.647e+03,7.638e+04,5.980e+04,1.448e+05
