freq,psd_x,psd_y,psd_z,psd_xyz
122.2,4.174e+05,2.190e+06,5.973e+05,3.205e+06
123.7,5.050e+05,2.195e+06,6.449e+05,3.345e+06
125.3,6.431e+05,2.264e+06,6.753e+05,3.583e+06
126.8,7.097e+05,2.400e+06,6.890e+05,3.798e+06
128.3,7.716e+05,2.544e+06,6.712e+05,3.987e+06
129.9,9.734e+05,2.660e+06,6.396e+05,4.273e+06
131.4,1.238e+06,2.640e+06,5.749e+05,4.453e+06
132.9,8.878e+05,1.677e+06,3.369e+05,2.902e+06
134.4,2.243e+05,3.993e+05,8.037e+04,7.040e+05
136.0,1.739e+05,2.567e+05,5.276e+04,4.834e+05
137.5,1.974e+05,2.428e+05,5.087e+04,4.911e+05
139.0,1.870e+05,2.429e+05,4.760e+04,4.775e+05
140.5,1.720e+05,2.470e+05,4.604e+04,4.650e+05
142.1,1.500e+05,2.434e+05,4.793e+04,4.413e+05
143.6,1.435e+05,2.045e+05,3.932e+04,3.874e+05
145.1,1.438e+05,1.738e+05,3.176e+04,3.494e+05
146.7,1.501e+05,1.646e+05,2.934e+04,3.440e+05
148.2,1.890e+05,1.467e+05,2.114e+04,3.569e+05
149.7,1.955e+05,1.664e+05,2.108e+04,3.830e+05
151.2,2.174e+05,1.570e+05,2.010e+04,3.945e+05
152.8,2.160e+05,1.544e+05,2.051e+04,3.909e+05
154.3,2.256e+05,1.619e+05,2.309e+04,4.106e+05
155.8,2.141e+05,1.684e+05,2.496e+04,4.075e+05
157.4,1.889e+05,1.670e+05,2.712e+04,3.831e+05
158.9,2.047e+05,1.737e+05,2.817e+04,4.066e+05
160.4,2.345e+05,1.819e+05,2.894e+04,4.454e+05
161.9,2.437e+05,2.023e+05,3.042e+04,4.765e+05
163.5,2.537e+05,2.045e+05,3.038e+04,4.886e+05
165.0,2.764e+05,2.067e+05,3.143e+04,5.146e+05
166.5,2.812e+05,2.270e+05,3.332e+04,5.415e+05
168.0,2.861e+05,2.449e+05,3.561e+04,5.667e+05
169.6,3.493e+05,2.012e+05,2.983e+04,5.804e+05
171.1,4.375e+05,1.721e+05,2.679e+04,6.364e+05
172.6,6.832e+05,1.480e+05,2.739e+04,8.586e+05
174.2,8.837e+05,1.360e+05,2.625e+04,1.046e+06
175.7,1.030e+06,1.307e+05,2.564e+04,1.186e+06
177.2,1.253e+06,1.226e+05,2.749e+04,1.403e+06
178.7,1.548e+06,1.112e+05,2.845e+04,1.688e+06
180.3,1.849e+06,1.053e+05,2.707e+04,1.982e+06
181.8,1.944e+06,9.199e+04,2.559e+04,2.061e+06
183.3,1.951e+06,9.633e+04,2.525e+04,2.073e+06
184.8,2.079e+06,1.105e+05,2.656e+04,2.216e+06
186.4,2.193e+06,1.153e+05,2.655e+04,2.334e+06
187.9,1.970e+06,1.096e+05,2.474e+04,2.105e+06
189.4,1.149e+06,1.066e+05,2.283e+04,1.278e+06
191.0,7.291e+05,1.054e+05,2.335e+04,8.579e+05
192.5,5.941e+05,1.087e+05,2.364e+04,7.265e+05
194.0,5.514e+05,1.114e+05,2.491e+04,6.877e+05
195.5,2.980e+05,6.007e+04,1.643e+04,3.745e+05
